AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,SpatialLocation,rowguid,ModifiedDate
23473,"5556 Riverland Dr.","","Imperial Beach",9,"91932","POINT (-117.176987704991 32.527971293458)","E50C95EB-6B55-4F1E-97A7-B855C5C3618F",2013-08-04 00:00:00.000
23618,"8851 Northridge Dr.","","Imperial Beach",9,"91932","POINT (-117.270682447784 32.5866095992449)","A8BC16AA-81C9-495F-AC51-0ECF851E4736",2013-09-10 00:00:00.000
23660,"6547 Lexington Road","","Imperial Beach",9,"91932","POINT (-117.165275862142 32.6094133848287)","2A802EE5-B4A9-447A-B49E-E5C642BAA8C5",2014-04-04 00:00:00.000
24019,"1469 Babbe St.","","Imperial Beach",9,"91932","POINT (-117.247258762086 32.6094133848287)","023913C0-4FF9-48CD-B015-D5DD496EDE70",2013-08-17 00:00:00.000
24061,"2785 Terrace Dr.","","Imperial Beach",9,"91932","POINT (-117.223835076388 32.6257018031028)","7B85FC95-C4D3-443B-8D41-D551D505FBAB",2014-01-19 00:00:00.000
24296,"1495 Linnet Court","","Imperial Beach",9,"91932","POINT (-117.282394290633 32.5833519155901)","EA476922-5859-41CD-96BA-A2754A48011C",2013-08-19 00:00:00.000
24602,"7084 Catanzaro Way","","Imperial Beach",9,"91932","POINT (-117.048157433652 32.6191864357932)","038F3556-E0CF-472C-83D8-5EDF45340A88",2012-05-25 00:00:00.000
24630,"2171 H Stagecoach Rd","","Imperial Beach",9,"91932","POINT (-117.083292962199 32.5735788646256)","3AA719CC-16F6-421E-BF39-78C1F5770C18",2013-12-13 00:00:00.000
25165,"2756 Eastgate Ave.","","Imperial Beach",9,"91932","POINT (-117.153564019293 32.5572904463514)","A6318F14-5E79-4FD2-983F-8C2B47240AA2",2013-09-22 00:00:00.000
25181,"2929 Marie Dr.","","Imperial Beach",9,"91932","POINT (-117.165275862142 32.5898672828997)","62617B2C-035C-4DCC-982A-D6162B75A7CE",2014-01-11 00:00:00.000
25352,"3354 Roan Lane","","Imperial Beach",9,"91932","POINT (-116.966174533708 32.5800942319352)","39D53748-F6BD-422D-B3FA-80F568D943B8",2013-10-25 00:00:00.000
25628,"8489 Barbie Dr.","","Imperial Beach",9,"91932","POINT (-117.165275862142 32.6191864357932)","613A8E0E-8830-47DD-821C-558AF56EC9BC",2013-08-28 00:00:00.000
26063,"1252 Deer Ridge Way","","Imperial Beach",9,"91932","POINT (-117.095004805048 32.5931249665545)","E1446A64-289C-45BE-8EFA-A5FF55671F3C",2014-05-23 00:00:00.000
26416,"3712 Kirker Pass Road","","Imperial Beach",9,"91932","POINT (-117.141852176444 32.5442597117321)","938C1415-CFCB-41A7-8C16-E1FEA3988A76",2014-03-27 00:00:00.000
26795,"596 Marfargoa Drive","","Imperial Beach",9,"91932","POINT (-117.106716647897 32.5377443444225)","39C34A52-CE5D-4639-82C8-46301BC394A3",2013-06-14 00:00:00.000
26833,"1883 Cowell Rd.","","Imperial Beach",9,"91932","POINT (-116.94275084801 32.5344866607676)","E70A56A0-AC0F-47A5-B2E3-624F61F335D8",2013-09-08 00:00:00.000
26932,"676 Yosemite Ct","","Imperial Beach",9,"91932","POINT (-117.153564019293 32.5540327626966)","8CFC3009-6119-44D2-85D2-EF7AF961D01E",2014-05-26 00:00:00.000
26967,"3627 Creekside Drive","","Imperial Beach",9,"91932","POINT (-117.118428490746 32.6094133848287)","11E27C47-E9B7-4BFE-B076-65CD8CB1E515",2013-04-28 00:00:00.000
27261,"6878 D Mt. Hood Circle","","Imperial Beach",9,"91932","POINT (-117.153564019293 32.5475173953869)","A42699B1-0B59-4673-9C7B-FD0A9C0CA2B6",2014-04-17 00:00:00.000
27467,"3154 Boxwood Dr.","","Imperial Beach",9,"91932","POINT (-117.212123233539 32.6159287521383)","C2FE9D39-49C3-4747-AC56-2FCAA63D9FF6",2014-05-21 00:00:00.000
27552,"2725 Deerwood Court","","Imperial Beach",9,"91932","POINT (-116.989598219406 32.5768365482804)","B8DAF229-F6CB-456B-BFD9-E8B51E4E8C0A",2014-02-24 00:00:00.000
27676,"9737 Colt Ct.","","Imperial Beach",9,"91932","POINT (-117.059869276501 32.5540327626966)","4E93DB48-9148-445A-B617-ED5BD07F1E00",2013-12-31 00:00:00.000
27854,"3385 Crestview Drive","","Imperial Beach",9,"91932","POINT (-117.083292962199 32.5410020280773)","F8F78058-F055-4D85-B5BF-E6C447EF4DF7",2014-03-02 00:00:00.000
28139,"6097 Mt. McKinley Ct.","","Imperial Beach",9,"91932","POINT (-116.966174533708 32.6257018031028)","B3BCC1D3-71B1-4979-9F56-57D7171C9812",2013-08-19 00:00:00.000
28163,"6951 Harmony Way","","Imperial Beach",9,"91932","POINT (-117.235546919237 32.5605481300063)","6D00DA5D-F357-42BC-B3C0-90792BE2FC62",2013-12-12 00:00:00.000
28183,"9265 La Paz","","Imperial Beach",9,"91932","POINT (-117.270682447784 32.6257018031028)","078E515D-58D3-482D-95DC-B649B930BC18",2013-01-13 00:00:00.000
28369,"9558 Orchard View Ave.","","Imperial Beach",9,"91932","POINT (-116.989598219406 32.5572904463514)","50AC3FEC-6B61-4E0A-A2A3-E5DA607FD951",2014-01-22 00:00:00.000
28493,"1654 Bonari Court","","Imperial Beach",9,"91932","POINT (-117.18869954784 32.527971293458)","D620EA28-A9C7-45D3-A841-724A2D24921B",2013-07-19 00:00:00.000
28756,"6621 Polaris Dr.","","Imperial Beach",9,"91932","POINT (-117.235546919237 32.5377443444225)","B2D1453D-C5D6-4F2C-8914-DBFDEEF2DBFA",2014-02-02 00:00:00.000
28953,"6152 Del Mar Ave","","Imperial Beach",9,"91932","POINT (-117.176987704991 32.6257018031028)","570EEDBF-5FFA-4B48-BDC1-234432F49590",2013-12-13 00:00:00.000
28963,"5678 Arlington Way","","Imperial Beach",9,"91932","POINT (-117.083292962199 32.5312289771128)","AFF6D4A6-40A4-40BC-BA74-9A91FC56B653",2014-04-04 00:00:00.000
29122,"1371 Rogers Ave","","Imperial Beach",9,"91932","POINT (-117.20041139069 32.5931249665545)","A6BE2ECF-9B68-49D8-8BB4-417980B64CB2",2014-03-11 00:00:00.000
29342,"3158 B Avenue I","","Imperial Beach",9,"91932","POINT (-117.153564019293 32.5312289771128)","396B8B64-61D3-4266-A0A3-7BB1D0D62ECC",2013-07-27 00:00:00.000
320,"3 Gehringer Drive","","Daly City",9,"94015","POINT (-122.581952727963 37.6346906309008)","D792D26A-DF82-4EF1-ACEA-3811B1F0396C",2011-12-24 00:00:00.000
350,"6959 Lakewood Court","","Daly City",9,"94015","POINT (-122.447220365852 37.6346906309008)","FC9D212F-2DC8-446D-8703-7EC202157520",2012-01-25 00:00:00.000
1102,"603 Gellert Blvd","","Daly City",9,"94015","POINT (-122.3687086544 37.6430677475999)","A8DCAD62-8678-458C-87EB-E2C2E550FF80",2011-10-31 00:00:00.000
11976,"3421 Gehringer Drive","","Daly City",9,"94015","POINT (-122.349233193408 37.6271546495971)","CBFEC1F0-0C93-4FA3-9EFE-2F9BEECC10D9",2014-04-01 00:00:00.000
12450,"59 Lakewood Court","","Daly City",9,"94015","POINT (-122.3927554016 37.6902104499999)","DAF21413-91BF-4279-A707-6B89F420925D",2014-05-21 00:00:00.000
12491,"6670 Del Rey St","","Daly City",9,"94015","POINT (-122.545207538297 37.7138184345902)","7CDA778A-C627-4635-9EE9-6FD5BF67A74A",2011-06-21 00:00:00.000
12997,"9537 Ridgewood Drive","","Daly City",9,"94015","POINT (-122.39822677963 37.7326583878495)","6174A5CE-8958-4DA1-890F-672C435D3CC9",2014-03-04 00:00:00.000
13110,"2157 Clark Creek Lane","","Daly City",9,"94015","POINT (-122.606449521075 37.7213544158939)","0FEC675A-68A0-485F-9DFF-A499A5B7FA8C",2013-09-02 00:00:00.000
13326,"5932 Houston Ct.","","Daly City",9,"94015","POINT (-122.532959141741 37.6686025467677)","1BC1C0C0-CA54-4A0E-8101-778561C18C3A",2012-12-08 00:00:00.000
13612,"2284 Azalea Avenue","","Daly City",9,"94015","POINT (-122.471717158963 37.6459946028564)","F07EFFE0-DB33-4F17-B10A-AFF0AAEF448A",2013-10-07 00:00:00.000
13919,"2245 Fairfield Ave","","Daly City",9,"94015","POINT (-122.471717158963 37.630922640249)","97777A38-EB12-4CA8-B2A1-B020E4735B36",2014-01-13 00:00:00.000
14201,"7444 Cherokee Drive","","Daly City",9,"94015","POINT (-122.545207538297 37.6346906309008)","30E4074F-4631-420F-9153-086236DF28ED",2014-04-29 00:00:00.000
14749,"2102 W. 35th Street","","Daly City",9,"94015","POINT (-122.361481589963 37.6384586215527)","8A87EE8F-2A66-424C-B673-2E9AF1BA0638",2013-07-05 00:00:00.000
14817,"9503 Clark Creek Lane","","Daly City",9,"94015","POINT (-122.361481589963 37.7138184345902)","C5EFFFD5-BE8E-4949-BD93-B138B081876B",2014-04-11 00:00:00.000
15056,"2446 Farm Bureau Rd","","Daly City",9,"94015","POINT (-122.300239607186 37.6799065187233)","209D2A99-DB99-40AB-B200-46868263BE04",2014-04-13 00:00:00.000
15227,"9192 High Maple Court","","Daly City",9,"94015","POINT (-122.655443107297 37.6761385280714)","17E703B8-6DEF-454A-A55A-B8A980F2E9F0",2013-10-31 00:00:00.000
15240,"648 Newport Drive","","Daly City",9,"94015","POINT (-122.459468762408 37.7364263785014)","595FD232-C5C1-4CF1-8240-C73D7052ACF2",2012-02-10 00:00:00.000
15404,"9039 North Spoonwood Court","","Daly City",9,"94015","POINT (-122.655443107297 37.717586425242)","1B6031D3-091C-4E43-89EE-F6C8F8141473",2013-10-09 00:00:00.000
15600,"5376 Sahara Drive","","Daly City",9,"94015","POINT (-122.667691503852 37.6686025467677)","EA7AB5BE-9268-4D15-B090-C1B5DAD88FE6",2014-01-22 00:00:00.000
15847,"4058 First Ave","","Daly City",9,"94015","POINT (-122.549923927353 37.6754204446708)","D6381F49-502B-4254-9474-7283D3BA46BC",2013-01-17 00:00:00.000
15878,"1528 MapleView Drive","","Daly City",9,"94015","POINT (-122.459468762408 37.6761385280714)","608264BA-CC91-46CC-88E6-E8A38C5331B0",2014-03-30 00:00:00.000
15974,"4697 Mt. Dell","","Daly City",9,"94015","POINT (-122.39822677963 37.6836745093752)","ACF1D652-73DC-4AAF-B30D-62F901E1A2E5",2013-09-06 00:00:00.000
16125,"6272 Maywood Ln","","Daly City",9,"94015","POINT (-122.300239607186 37.6723705374196)","AFB9BD1A-01F8-4724-BC98-EC4DE3702A99",2011-12-31 00:00:00.000
16481,"8027 Blue Cr","","Daly City",9,"94015","POINT (-122.422723572741 37.6648345561158)","C49DBD09-809B-4A8C-8E2B-F93D4B07B4B4",2013-11-29 00:00:00.000
16537,"966 Houston Ct","","Daly City",9,"94015","POINT (-122.447220365852 37.6271546495971)","5FAF6BD9-BC23-4137-A394-38B315648D8E",2013-12-26 00:00:00.000
16791,"9294 Virgina Hills Drive","","Daly City",9,"94015","POINT (-122.532959141741 37.7025144626345)","A823273E-A593-4A3B-B146-6D45BB6A46F5",2014-03-24 00:00:00.000
17005,"9603 Houston Ct","","Daly City",9,"94015","POINT (-122.581952727963 37.7251224065458)","3F3CF70D-EBEB-4133-BCE2-5DC4AE135A2A",2014-04-30 00:00:00.000
17029,"5936 Second Ave","","Daly City",9,"94015","POINT (-122.353135027763 37.6746558531461)","E16C1DF4-0AC9-4642-8AA1-D5E79B8D8144",2014-01-26 00:00:00.000
17253,"7013 Cimarron Drive","","Daly City",9,"94015","POINT (-122.655443107297 37.6535305841602)","ECF8CA5F-154F-4B70-ADAA-4758B7613F28",2014-04-15 00:00:00.000
17296,"3462 Melody","","Daly City",9,"94015","POINT (-122.643194710741 37.7251224065458)","967966D5-F856-4174-A976-F1D2D708AB89",2014-04-28 00:00:00.000
17352,"2664 Escobar","","Daly City",9,"94015","POINT (-122.39822677963 37.6233866589452)","44A916CD-00A2-4A00-8AEA-2ED77341F11A",2013-08-07 00:00:00.000
17577,"752 Shuey Ave","","Daly City",9,"94015","POINT (-122.496213952075 37.6761385280714)","59666C41-509B-4B69-A72A-90AF185296F5",2014-02-11 00:00:00.000
17916,"5048 Hawthorne Dr","","Daly City",9,"94015","POINT (-122.496213952075 37.6535305841602)","5E88AD4E-2F7B-4528-BAC8-E14728E238D1",2014-03-22 00:00:00.000
18252,"8132 Twincreek Ct","","Daly City",9,"94015","POINT (-122.385978383075 37.6233866589452)","0A1617FD-1006-4F6F-B5DC-F762FFCA372A",2014-04-07 00:00:00.000
18478,"5863 J St.","","Daly City",9,"94015","POINT (-122.361481589963 37.6648345561158)","6DE75478-770A-4BE3-842E-FD047BC31147",2013-12-17 00:00:00.000
19136,"1686 Lavere Way","","Daly City",9,"94015","POINT (-122.459468762408 37.6723705374196)","E7EA5491-2004-431E-99D9-974F4177251C",2014-04-29 00:00:00.000
19149,"6345 St Paul Way","","Daly City",9,"94015","POINT (-122.496213952075 37.6572985748121)","47C60F2E-C9DC-4EF0-9303-61E62BCD8105",2013-04-14 00:00:00.000
19788,"5241 Miguel Drive","","Daly City",9,"94015","POINT (-122.630946314186 37.6912104906789)","4A1EA581-B017-47C1-B9D0-9434BEAF4F05",2013-02-25 00:00:00.000
20174,"2119 Virginia Hills","","Daly City",9,"94015","POINT (-122.569704331408 37.7326583878495)","5AA9CC48-420E-4D84-86FB-BEFAB8BA590C",2013-09-30 00:00:00.000
20702,"2673 Peterson Place","","Daly City",9,"94015","POINT (-122.667691503852 37.630922640249)","27523E9A-A058-4DD5-9F3B-695768F12A27",2014-04-19 00:00:00.000
20866,"3144 Via Rerrari","","Daly City",9,"94015","POINT (-122.483965555519 37.6459946028564)","F92C4358-D768-464E-B322-1A0778B4E9E9",2013-07-03 00:00:00.000
21082,"8055 Kiska Court","","Daly City",9,"94015","POINT (-122.336984796852 37.7062824532864)","FD575A0B-E9CC-418A-8E20-651895EC5C8C",2014-04-01 00:00:00.000
21257,"7800 Olivera Rd.","","Daly City",9,"94015","POINT (-122.349233193408 37.7251224065458)","951E57F8-FFA9-4E9D-977B-A623B126FF09",2014-01-02 00:00:00.000
21395,"841 Meadowbrook","","Daly City",9,"94015","POINT (-122.410475176186 37.6535305841602)","D80E41EA-ECDF-4375-9E96-2E33041E81BE",2014-03-05 00:00:00.000
21759,"9687 Breck Court","","Daly City",9,"94015","POINT (-122.300239607186 37.630922640249)","E6BA359B-8AD7-4A43-BB66-8E59857926BE",2013-10-08 00:00:00.000
22010,"9955 Auburn","","Daly City",9,"94015","POINT (-122.581952727963 37.6346906309008)","34D355AB-89A9-4B66-97D9-63029CFD5F99",2013-10-07 00:00:00.000
22223,"1069 Ahwanee Lane","","Daly City",9,"94015","POINT (-122.496213952075 37.6384586215527)","21B3FD68-95A6-4B2A-8CCE-A5F193839735",2013-09-09 00:00:00.000
22323,"9108 Mcelroy","","Daly City",9,"94015","POINT (-122.61869791763 37.6271546495971)","40D4ECD9-EBC1-46A2-AB91-4E45468F0D68",2014-03-28 00:00:00.000
22628,"5133 Serrana Ct.","","Daly City",9,"94015","POINT (-122.471717158963 37.7025144626345)","91AB726F-E672-418A-89CD-498164384B43",2013-10-28 00:00:00.000
22862,"4056 Marina Vill Pkwy.","","Daly City",9,"94015","POINT (-122.545207538297 37.6686025467677)","2DCBF457-EC38-4BC9-A6E9-27860FB0A9E5",2014-04-06 00:00:00.000
23057,"3842 Algiers Dr.","","Daly City",9,"94015","POINT (-122.410475176186 37.6497625935083)","9BDD31C4-235F-4596-A746-1EBC3F057B29",2013-08-07 00:00:00.000
23243,"9531 Lancaster","","Daly City",9,"94015","POINT (-122.667691503852 37.6799065187233)","55A818EC-D9BD-4082-99FA-D1AD2FF6058B",2013-10-31 00:00:00.000
23342,"6066 Laguna Street","","Daly City",9,"94015","POINT (-122.434971969297 37.7364263785014)","F9093D7C-3800-41FB-98C1-3CA09F5A46B7",2013-08-10 00:00:00.000
23488,"6451 Greenwood Pl.","","Daly City",9,"94015","POINT (-122.532959141741 37.6648345561158)","2A1FE21A-EA27-4D95-B27E-2C7082B1C1C6",2014-05-17 00:00:00.000
23533,"4239 Water St.","","Daly City",9,"94015","POINT (-122.532959141741 37.6648345561158)","B0CF73DE-9542-4DA6-A74A-A8F88CBCA0BF",2013-08-06 00:00:00.000
23623,"387 Glenside Court","","Daly City",9,"94015","POINT (-122.5563185355 37.6715026688)","7AAC4C93-0684-4767-AB84-9578E9544B0A",2014-04-01 00:00:00.000
23659,"9670 Wildberry Court","","Daly City",9,"94015","POINT (-122.385978383075 37.7213544158939)","DBDE24DF-FBAA-462D-9EDF-FD9A886C8682",2013-07-04 00:00:00.000
23740,"173 Soto St.","","Daly City",9,"94015","POINT (-122.667691503852 37.7025144626345)","244BF5A8-530C-4804-836B-00E4DB43542A",2013-12-20 00:00:00.000
23901,"1506 Newton Way","","Daly City",9,"94015","POINT (-122.606449521075 37.6459946028564)","141C670E-A4E2-4825-9C2B-3F630E3531BE",2012-10-24 00:00:00.000
23933,"6592 Sun Hill Lane","","Daly City",9,"94015","POINT (-122.655443107297 37.6610665654639)","B11D0B4A-CABD-4469-9D7E-075598FE84E3",2013-08-17 00:00:00.000
24213,"5942 Laurel","","Daly City",9,"94015","POINT (-122.50846234863 37.630922640249)","EFD525A4-999E-47B9-AE1E-9A28E628FC84",2013-12-14 00:00:00.000
24410,"2371 Deerfield Dr.","","Daly City",9,"94015","POINT (-122.422723572741 37.6949784813308)","D7F9E0AA-3D25-43EE-A597-5614C82D0E4A",2011-07-14 00:00:00.000
24487,"8702 Orchard View Ave","","Daly City",9,"94015","POINT (-122.434971969297 37.6648345561158)","7E18836B-09E2-414E-A7C1-955DC26A73CA",2012-06-28 00:00:00.000
24579,"3356 Eastgate Ave.","","Daly City",9,"94015","POINT (-122.410475176186 37.7251224065458)","E879314E-70A5-437A-AF7F-18C5BF291F4F",2013-12-03 00:00:00.000
24701,"5623 Detroit Ave.","","Daly City",9,"94015","POINT (-122.422723572741 37.7326583878495)","5A904E18-3B4D-4F6F-817D-4F2151578347",2013-11-11 00:00:00.000
24868,"8903 Suzanne Dr.","","Daly City",9,"94015","POINT (-122.385978383075 37.6648345561158)","7E2B29FC-AFD4-4631-AAE1-CC302E7E016F",2013-11-29 00:00:00.000
25078,"3403 Rapallo Lane","","Daly City",9,"94015","POINT (-122.61869791763 37.7213544158939)","F8F6F54B-DDB9-445D-A3F4-0A6D489AA267",2014-05-26 00:00:00.000
25239,"6300 Colfax Street","","Daly City",9,"94015","POINT (-122.447220365852 37.7288903971976)","F287AFE5-FA77-4E8D-B4F4-971DDF07A6F6",2014-01-18 00:00:00.000
25337,"4289 Wellington Avenue","","Daly City",9,"94015","POINT (-122.435458620276 37.7349971607347)","22C82E7E-7960-4424-9F69-502DF2BD3ED9",2014-03-23 00:00:00.000
25669,"4471 Willcrest Circle","","Daly City",9,"94015","POINT (-122.471717158963 37.6384586215527)","44C9FF66-7503-4ABE-B315-4767D38F64F8",2013-07-02 00:00:00.000
25670,"5966 Shannon Lane","","Daly City",9,"94015","POINT (-122.324736400297 37.6535305841602)","B80DBFCC-C577-4367-AC97-9BDA3AFFA945",2013-10-17 00:00:00.000
26315,"2847 Center Ave","","Daly City",9,"94015","POINT (-122.569704331408 37.6233866589452)","0A7E0AF1-FD75-435C-B626-5E1CAF503963",2013-10-30 00:00:00.000
26318,"4343 Cook Street","","Daly City",9,"94015","POINT (-122.434971969297 37.7025144626345)","4CAD81CF-2B5B-4FF8-AED4-0EC79B560378",2012-02-04 00:00:00.000
26333,"4770 Blue Jay Drive","","Daly City",9,"94015","POINT (-122.667691503852 37.7364263785014)","26745935-F82B-4075-8319-F590242A5642",2013-12-09 00:00:00.000
26701,"8328 Melinda Court","","Daly City",9,"94015","POINT (-122.39822677963 37.6384586215527)","4E188E16-3926-422F-A98C-AD64018F8A79",2012-07-01 00:00:00.000
26769,"2986 Cleveland Avenue","","Daly City",9,"94015","POINT (-122.532959141741 37.6949784813308)","F71B7CC7-0E24-41BD-88C6-3BB3F2AC67B7",2014-04-16 00:00:00.000
27079,"6316 Glazier Ct.","","Daly City",9,"94015","POINT (-122.569704331408 37.6987464719827)","194CD422-EB65-4154-BCE3-EEF6EA152737",2013-11-07 00:00:00.000
27269,"8160 Clayburn Rd.","","Daly City",9,"94015","POINT (-122.349233193408 37.6497625935083)","4DDE057D-CC27-47B8-8018-8DFA9FC7C131",2014-04-13 00:00:00.000
27379,"1283 Cowell Rd.","","Daly City",9,"94015","POINT (-122.385978383075 37.6535305841602)","266F7471-E02F-4254-BC67-E3F3C0EF8DED",2013-10-12 00:00:00.000
27409,"6369 Condor Place","","Daly City",9,"94015","POINT (-122.655443107297 37.6497625935083)","6D16A4A4-72C6-423B-9174-A9EF0EE450FE",2014-05-31 00:00:00.000
28161,"5669 Ironwood Way","","Daly City",9,"94015","POINT (-122.385978383075 37.6912104906789)","6B9C9718-3ED5-4A06-A6A5-D803ADC5F44F",2013-07-19 00:00:00.000
28285,"2383 Pepper Drive","","Daly City",9,"94015","POINT (-122.471717158963 37.7251224065458)","C7675F47-2FAD-4146-9667-CF472ACBEFF9",2011-11-23 00:00:00.000
28366,"8277 Pinole Valley Rd.","","Daly City",9,"94015","POINT (-122.349233193408 37.6271546495971)","567624A2-98EE-4B9A-A6B0-039F9D08D043",2014-05-27 00:00:00.000
28778,"6194 Via Maria","","Daly City",9,"94015","POINT (-122.434971969297 37.6610665654639)","23FBC773-FAAF-4773-8BAA-05EC27265C77",2014-05-29 00:00:00.000
28974,"8028 39th Avenue","","Daly City",9,"94015","POINT (-122.655443107297 37.7100504439383)","6882E264-9791-48A5-88D8-9541D639F085",2013-12-19 00:00:00.000
29029,"1314 Westover Dr.","","Daly City",9,"94015","POINT (-122.483965555519 37.6648345561158)","6E9BB380-609C-4FF0-8F28-F07576B22E5A",2013-12-04 00:00:00.000
29031,"1101 C Street","","Daly City",9,"94015","POINT (-122.51287035328 37.6507066038573)","AD5F017B-DC38-4CD6-A1EE-4A2EAE70A06C",2013-10-16 00:00:00.000
29139,"811 Via Cordona","","Daly City",9,"94015","POINT (-122.50846234863 37.6836745093752)","E0169C07-B998-4A35-9F67-EADA1E02643D",2013-09-02 00:00:00.000
29454,"9266 Trees Drive","","Daly City",9,"94015","POINT (-122.532959141741 37.7326583878495)","18F37F4D-39A4-498F-B210-3A71E1E41DB9",2013-11-06 00:00:00.000
321,"15 Pear Dr.","","Newport Beach",9,"92625","POINT (-118.008950008196 33.6449612098281)","6CB92106-0DE3-404C-80B4-F612942E27E4",2011-12-24 00:00:00.000
995,"4460 Newport Center Drive","","Newport Beach",9,"92625","POINT (-117.878737828395 33.5641361085697)","D6B9E9E9-F288-4590-BE12-8DDBB5E53BC2",2012-05-30 00:00:00.000
11866,"8238 D Crane Ct.","","Newport Beach",9,"92625","POINT (-117.8321487447 33.6449612098281)","DB03C584-85DF-4658-9B0E-61DD49D088D5",2014-03-21 00:00:00.000
12022,"4915 Pear Dr.","","Newport Beach",9,"92625","POINT (-117.90286925009799 33.5777586507353)","8788FDF2-3BF1-4107-84BB-748C0D8B02A6",2014-03-13 00:00:00.000
12047,"9106 Edwards Ave.","","Newport Beach",9,"92625","POINT (-117.985376506396 33.5911991625539)","0EE2BD0E-09BC-45D4-856F-B5004A106B0B",2011-07-09 00:00:00.000
12178,"2061 Matchstick Drive","","Newport Beach",9,"92625","POINT (-117.737854737502 33.571038394826)","59FA33DB-F220-4843-9F80-EEFF90B6C0FB",2013-07-23 00:00:00.000
12265,"6920 Merriewood Drive","","Newport Beach",9,"92625","POINT (-118.008950008196 33.5676782668714)","8B369BBE-91C5-4E71-978A-5811ED754B0A",2014-01-14 00:00:00.000
12297,"1113 Catherine Way","","Newport Beach",9,"92625","POINT (-117.702494484803 33.6516814657374)","39C83531-6EFA-4CCF-B1AB-FA1A7833A625",2013-12-05 00:00:00.000
12513,"9089 San Jose Ave","","Newport Beach",9,"92625","POINT (-117.773214990201 33.6382409539189)","62C2DDE3-4268-4E98-B32F-8263DDD77C77",2014-02-15 00:00:00.000
12601,"1144 Paradise Ct.","","Newport Beach",9,"92625","POINT (-117.785001741101 33.6147200582364)","277FB272-3461-496E-9E82-AEC53A83D740",2011-08-23 00:00:00.000
12782,"5256 Chickpea Ct.","","Newport Beach",9,"92625","POINT (-118.020736759096 33.5575978830075)","346AEA34-7039-4564-A220-F76652332E13",2014-04-16 00:00:00.000
13377,"5642 La Orinda Pl","","Newport Beach",9,"92625","POINT (-117.997163257296 33.6281605700549)","ECC78E15-DF5D-4F6C-8944-CE3F09962ED5",2014-05-22 00:00:00.000
13459,"2748 Logan Court","","Newport Beach",9,"92625","POINT (-117.914656000998 33.6248004421003)","5BFD3463-693A-4057-979D-19CA734EB5AF",2014-05-09 00:00:00.000
13562,"4588 Morgan Territory Road","","Newport Beach",9,"92625","POINT (-117.855722246499 33.571038394826)","BA9DEE5C-E221-4B76-A19F-F313F8CA59CE",2012-04-13 00:00:00.000
13742,"6289 Duck Horn Court","","Newport Beach",9,"92625","POINT (-117.891082499198 33.6449612098281)","6A83B67B-4339-45B0-9BED-C1BC5AACF2D4",2013-09-05 00:00:00.000
13874,"6991 Mauna Kea Court","","Newport Beach",9,"92625","POINT (-118.032523509995 33.5911991625539)","51E0985D-13DF-4BB0-88BD-4DDCC60F0945",2014-04-02 00:00:00.000
13962,"8521 Knewal Rd","","Newport Beach",9,"92625","POINT (-117.950016253697 33.6416010818735)","22AF05D8-EC53-4BF8-B7C1-45CF164969DD",2013-07-23 00:00:00.000
14140,"4628 Mountain View Place","","Newport Beach",9,"92625","POINT (-117.761428239301 33.5508776270982)","2B638067-8BC3-4433-8BE9-EE85EC5D12FC",2014-01-12 00:00:00.000
14449,"906 Cloudview Dr","","Newport Beach",9,"92625","POINT (-117.690707733903 33.5508776270982)","37CA0084-0D51-4A61-B2E7-158A20777817",2014-05-26 00:00:00.000
14626,"4211 Eastgate Avenue","","Newport Beach",9,"92625","POINT (-117.891082499198 33.5811187786899)","3D24C20A-BAA7-4E62-B264-12120391924D",2013-10-30 00:00:00.000
14776,"4798 Macaroon Drive","","Newport Beach",9,"92625","POINT (-117.997163257296 33.6516814657374)","99E7D577-FAD9-4CF7-AE7F-AA8F74ACB37A",2014-03-29 00:00:00.000
14809,"6939 E. 7th Street","","Newport Beach",9,"92625","POINT (-117.8321487447 33.6147200582364)","32447702-25FC-457A-98C8-67FA257869EB",2013-12-17 00:00:00.000
14912,"9324 Youngsdale Drive","","Newport Beach",9,"92625","POINT (-117.973589755497 33.6012795464178)","58B0D4AF-FDA6-4EC7-91FE-FB638EC87D70",2014-04-04 00:00:00.000
15333,"6396 Market Place","","Newport Beach",9,"92625","POINT (-117.90286925009799 33.6113599302817)","D02235FD-AA25-48C7-80BE-8C578E860850",2013-08-12 00:00:00.000
15492,"9211 Holiday Hills Drive","","Newport Beach",9,"92625","POINT (-117.749641488402 33.6348808259642)","A3A6B6C2-A2CF-442F-9FD1-11CF59E35884",2013-08-14 00:00:00.000
16415,"5407 Oakgrove","","Newport Beach",9,"92625","POINT (-117.737854737502 33.5911991625539)","563D8C2E-9A36-4DC0-864F-716752DA7939",2013-11-09 00:00:00.000
16674,"5359 Piedmont Dr","","Newport Beach",9,"92625","POINT (-117.950016253697 33.6382409539189)","08508A53-8624-4D90-862B-DEA5616F9CB3",2012-08-11 00:00:00.000
16676,"8817 Cynthia Drive","","Newport Beach",9,"92625","POINT (-117.90286925009799 33.5945592905085)","F8AB648D-A3E7-4C4B-96A1-7E971B5F17A0",2014-06-13 00:00:00.000
16745,"4682 Sunset Meadows Ln","","Newport Beach",9,"92625","POINT (-117.8439354956 33.6248004421003)","3DA33C1C-0C51-4590-A7AD-B46402E2243C",2013-08-08 00:00:00.000
