BusinessEntityID,NationalIDNumber,LoginID,OrganizationNode,OrganizationLevel,JobTitle,BirthDate,MaritalStatus,Gender,HireDate,SalariedFlag,VacationHours,SickLeaveHours,CurrentFlag,rowguid,ModifiedDate
149,"764853868","adventure-works\andy0","/3/1/15/4/",4,"Production Technician - WC30",1983-10-20 00:00:00.000,"M","M",2009-01-31 00:00:00.000,False,39,39,True,"615A6BFE-3046-4037-9764-238535F725BE",2014-06-30 00:00:00.000
150,"878395493","adventure-works\michael5","/3/1/15/5/",4,"Production Technician - WC30",1982-09-18 00:00:00.000,"M","M",2009-02-26 00:00:00.000,False,35,37,True,"2B0876D4-8996-4E71-A613-BE2E98E7ACCF",2014-06-30 00:00:00.000
151,"993310268","adventure-works\rostislav0","/3/1/15/6/",4,"Production Technician - WC30",1977-09-13 00:00:00.000,"M","M",2009-02-19 00:00:00.000,False,40,40,True,"00027A8C-C2F8-4A31-ABA8-8A203638B8F1",2014-06-30 00:00:00.000
154,"97728960","adventure-works\raymond0","/3/1/16/2/",4,"Production Technician - WC20",1967-03-02 00:00:00.000,"M","M",2008-12-23 00:00:00.000,False,10,25,True,"9F01E1FB-B893-40CC-9F5C-AAF89F9B7AF5",2014-06-30 00:00:00.000
156,"322160340","adventure-works\lane0","/3/1/16/4/",4,"Production Technician - WC20",1974-09-23 00:00:00.000,"M","M",2009-01-11 00:00:00.000,False,11,25,True,"042427B8-3883-4A87-A6A3-724EE1690F49",2014-06-30 00:00:00.000
163,"377784364","adventure-works\alex0","/3/1/17/3/",4,"Production Technician - WC45",1990-04-13 00:00:00.000,"M","M",2009-02-08 00:00:00.000,False,77,58,True,"B96BC9C2-5A25-4A9B-887A-C7C10E47B80C",2014-06-30 00:00:00.000
165,"539490372","adventure-works\chris0","/3/1/17/5/",4,"Production Technician - WC45",1988-12-16 00:00:00.000,"M","M",2009-01-22 00:00:00.000,False,76,58,True,"300223F3-5587-4230-909B-D9C4AFD6D683",2014-06-30 00:00:00.000
170,"476115505","adventure-works\george0","/3/1/18/4/",4,"Production Technician - WC30",1977-04-16 00:00:00.000,"M","M",2008-12-21 00:00:00.000,False,26,33,True,"01B119A2-2AF3-4775-818E-B421FECB07A7",2014-06-30 00:00:00.000
172,"364818297","adventure-works\marc0","/3/1/18/6/",4,"Production Technician - WC30",1986-10-24 00:00:00.000,"M","M",2009-01-16 00:00:00.000,False,22,31,True,"1F151ABC-DB4A-431A-8A5D-15F46C5B8FFC",2014-06-30 00:00:00.000
175,"259388196","adventure-works\reed0","/3/1/18/9/",4,"Production Technician - WC30",1989-01-08 00:00:00.000,"M","M",2009-02-02 00:00:00.000,False,23,31,True,"B3967C00-7014-4960-AF15-B1A6D3094F6F",2014-06-30 00:00:00.000
176,"860123571","adventure-works\david7","/3/1/18/10/",4,"Production Technician - WC30",1985-09-23 00:00:00.000,"M","M",2009-02-14 00:00:00.000,False,29,34,True,"85AFB689-7EAB-41A8-B154-9446195D5BDE",2014-06-30 00:00:00.000
177,"551346974","adventure-works\russell1","/3/1/18/11/",4,"Production Technician - WC30",1982-02-11 00:00:00.000,"M","M",2009-02-21 00:00:00.000,False,24,32,True,"D54C7989-2675-4EF3-B392-370A8D264B2B",2014-06-30 00:00:00.000
184,"305522471","adventure-works\john2","/3/1/19/4/",4,"Production Technician - WC20",1986-04-05 00:00:00.000,"M","M",2009-02-09 00:00:00.000,False,18,29,True,"BAB69951-28AD-4BCA-B5AC-032746D0CC6F",2014-06-30 00:00:00.000
188,"435234965","adventure-works\douglas0","/3/1/20/2/",4,"Production Technician - WC45",1985-11-24 00:00:00.000,"M","M",2008-12-27 00:00:00.000,False,80,60,True,"1AB0EDEB-7558-4734-8423-5A11B44DCA35",2014-06-30 00:00:00.000
196,"370487086","adventure-works\shammi0","/3/1/21/4/",4,"Production Technician - WC40",1980-10-04 00:00:00.000,"M","M",2008-12-24 00:00:00.000,False,53,46,True,"9BEF0C94-7969-4905-9A42-CE469C754800",2014-06-30 00:00:00.000
197,"632092621","adventure-works\rajesh0","/3/1/21/5/",4,"Production Technician - WC40",1977-10-04 00:00:00.000,"M","M",2008-12-31 00:00:00.000,False,48,44,True,"ACA7B40C-7AC0-4DAA-B4C7-1051D850D7D9",2014-06-30 00:00:00.000
200,"749211824","adventure-works\frank0","/3/1/21/8/",4,"Production Technician - WC40",1987-09-06 00:00:00.000,"M","M",2009-01-17 00:00:00.000,False,56,48,True,"DD9AD278-ED17-40CF-8619-BAF1BB9D1CF2",2014-06-30 00:00:00.000
203,"693168613","adventure-works\ken1","/3/1/21/11/",4,"Production Technician - WC40",1981-05-28 00:00:00.000,"M","M",2009-02-24 00:00:00.000,False,51,45,True,"699C00D8-C4AB-4CD2-A48F-37CBCB5BFCCA",2014-06-30 00:00:00.000
204,"440379437","adventure-works\gabe0","/3/1/21/12/",4,"Production Technician - WC40",1988-05-10 00:00:00.000,"M","M",2009-03-08 00:00:00.000,False,57,48,True,"790C9A7C-264C-4D48-A9D3-E2571A8011D8",2014-06-30 00:00:00.000
208,"199546871","adventure-works\scott0","/3/1/22/3/",4,"Production Technician - WC45",1987-02-10 00:00:00.000,"M","M",2009-01-08 00:00:00.000,False,86,63,True,"E35DA50A-BB51-4E08-8B8D-87EF4650247A",2014-06-30 00:00:00.000
213,"343861179","adventure-works\sootha0","/3/2/1/1/",4,"Quality Assurance Technician",1966-12-05 00:00:00.000,"M","M",2010-02-23 00:00:00.000,False,85,62,True,"A3DADF19-27F0-460A-9888-CE6CAA9E3583",2014-06-30 00:00:00.000
214,"131471224","adventure-works\andreas0","/3/2/1/2/",4,"Quality Assurance Technician",1989-03-28 00:00:00.000,"M","M",2009-02-02 00:00:00.000,False,84,62,True,"F4DDD64F-DFFE-4DF3-AA17-D6BEA1924818",2014-06-30 00:00:00.000
221,"260805477","adventure-works\chris1","/3/2/2/4/",4,"Control Specialist",1987-05-26 00:00:00.000,"M","M",2009-03-06 00:00:00.000,False,75,57,True,"45C358FB-9C7F-4D36-8EC7-3D89E9FD07F4",2014-06-30 00:00:00.000
230,"28414965","adventure-works\stuart1","/3/4/1/2/",4,"Janitor",1971-12-17 00:00:00.000,"M","M",2010-03-05 00:00:00.000,False,88,64,True,"CC2791E6-7629-49C5-922A-81445AFDF033",2014-06-30 00:00:00.000
252,"792847334","adventure-works\arvind0","/4/3/1/2/",4,"Buyer",1974-08-21 00:00:00.000,"M","M",2009-02-28 00:00:00.000,False,60,50,True,"51DE26F0-6ED9-4A70-B689-88EB882674B6",2014-06-30 00:00:00.000
254,"482810518","adventure-works\fukiko0","/4/3/1/4/",4,"Buyer",1970-11-24 00:00:00.000,"M","M",2010-01-04 00:00:00.000,False,57,48,True,"36CD6636-C657-4FC7-9BFA-CC1BFA9102A2",2014-06-30 00:00:00.000
255,"466142721","adventure-works\gordon0","/4/3/1/5/",4,"Buyer",1966-11-29 00:00:00.000,"M","M",2010-01-11 00:00:00.000,False,52,46,True,"2CB2D5C3-C437-49B1-9FFD-FAA096F6126F",2014-06-30 00:00:00.000
256,"367453993","adventure-works\frank2","/4/3/1/6/",4,"Buyer",1952-05-12 00:00:00.000,"M","M",2010-01-23 00:00:00.000,False,58,49,True,"0423D8D0-1B14-4718-8C17-85E2F98D222F",2014-06-30 00:00:00.000
259,"20269531","adventure-works\ben0","/4/3/1/9/",4,"Buyer",1973-06-03 00:00:00.000,"M","M",2010-03-09 00:00:00.000,False,55,47,True,"B9641CAE-765C-4662-B760-C167A1F2B8B5",2014-06-30 00:00:00.000
261,"280633567","adventure-works\reinout0","/4/3/1/11/",4,"Purchasing Assistant",1978-01-17 00:00:00.000,"M","M",2010-12-25 00:00:00.000,False,51,45,True,"9825EB00-8E36-4506-93A2-6DDCDC0B13C3",2014-06-30 00:00:00.000
13,"486228782","adventure-works\janice0","/1/1/5/2/",4,"Tool Designer",1989-05-28 00:00:00.000,"M","F",2010-12-23 00:00:00.000,False,8,24,True,"954B91B6-5AA7-48C2-8685-6E11C6E5C49A",2014-06-30 00:00:00.000
30,"410742000","adventure-works\britta0","/3/1/1/3/",4,"Production Technician - WC60",1989-09-28 00:00:00.000,"M","F",2009-01-29 00:00:00.000,False,14,27,True,"FC12677F-42F8-4790-AD69-685088ED7E5F",2014-06-30 00:00:00.000
31,"750246141","adventure-works\margie0","/3/1/1/4/",4,"Production Technician - WC60",1986-05-20 00:00:00.000,"M","F",2009-01-04 00:00:00.000,False,18,29,True,"352D6E2F-655B-49A2-9FEC-EFD7D8CD0D30",2014-06-30 00:00:00.000
32,"330211482","adventure-works\rebecca0","/3/1/1/5/",4,"Production Technician - WC60",1977-07-10 00:00:00.000,"M","F",2008-12-29 00:00:00.000,False,23,31,True,"BDADEB5C-A596-4DA1-88BA-842C7A0CC10F",2014-06-30 00:00:00.000
34,"754372876","adventure-works\suchitra0","/3/1/1/7/",4,"Production Technician - WC60",1987-06-10 00:00:00.000,"M","F",2009-02-16 00:00:00.000,False,15,27,True,"6ADBD932-0DA5-4F5C-AF67-8E3A53630896",2014-06-30 00:00:00.000
38,"6298838","adventure-works\kim1","/3/1/1/11/",4,"Production Technician - WC60",1966-12-14 00:00:00.000,"M","F",2010-01-16 00:00:00.000,False,24,32,True,"891C27F4-28CC-44BB-BEA3-DA5EA7FBE957",2014-06-30 00:00:00.000
43,"693325305","adventure-works\nancy0","/3/1/2/3/",4,"Production Technician - WC60",1988-11-19 00:00:00.000,"M","F",2009-01-02 00:00:00.000,False,34,37,True,"6B7EB306-9A00-496A-98A9-4E94FE72F77C",2014-06-30 00:00:00.000
48,"690627818","adventure-works\ruth0","/3/1/3/1/",4,"Production Technician - WC10",1956-06-04 00:00:00.000,"M","F",2008-01-06 00:00:00.000,False,83,61,True,"3E3B6905-209E-442E-B8A8-9A0980241C6A",2014-06-30 00:00:00.000
52,"565090917","adventure-works\doris0","/3/1/3/5/",4,"Production Technician - WC10",1956-04-04 00:00:00.000,"M","F",2008-03-10 00:00:00.000,False,86,63,True,"692B8826-03B4-4C3B-82FC-1FC6F1409689",2014-06-30 00:00:00.000
53,"9659517","adventure-works\diane0","/3/1/3/6/",4,"Production Technician - WC10",1956-03-29 00:00:00.000,"M","F",2008-03-28 00:00:00.000,False,87,63,True,"C334B2D2-0C56-4906-9095-F1D07A98CBEC",2014-06-30 00:00:00.000
54,"109272464","adventure-works\bonnie0","/3/1/3/7/",4,"Production Technician - WC10",1986-09-10 00:00:00.000,"M","F",2010-01-01 00:00:00.000,False,89,64,True,"E950A52A-DF61-4FEC-9063-545664D65B89",2014-06-30 00:00:00.000
56,"652535724","adventure-works\denise0","/3/1/4/1/",4,"Production Technician - WC50",1988-07-06 00:00:00.000,"M","F",2009-02-05 00:00:00.000,False,9,24,True,"77878C43-F16E-437D-892F-3CFCC0715A0A",2014-06-30 00:00:00.000
61,"92096924","adventure-works\diane2","/3/1/4/6/",4,"Production Technician - WC50",1989-08-09 00:00:00.000,"S","F",2009-01-18 00:00:00.000,False,8,24,True,"721A2921-C415-46DE-9111-13F25F428B8B",2014-06-30 00:00:00.000
73,"138280935","adventure-works\carole0","/3/1/6/2/",4,"Production Technician - WC30",1983-10-19 00:00:00.000,"M","F",2008-12-19 00:00:00.000,False,42,41,True,"C76A41F1-A390-4AE4-A82A-2A87764C6391",2014-06-30 00:00:00.000
76,"227319668","adventure-works\carol0","/3/1/6/5/",4,"Production Technician - WC30",1988-10-17 00:00:00.000,"M","F",2009-02-12 00:00:00.000,False,45,42,True,"8D0182A3-5B59-4EEA-9B3C-C7F05DA9A2CE",2014-06-30 00:00:00.000
77,"301435199","adventure-works\merav0","/3/1/6/6/",4,"Production Technician - WC30",1983-05-13 00:00:00.000,"M","F",2009-03-03 00:00:00.000,False,46,43,True,"2EE7914A-62D3-473B-A0E1-E4E55341EC4E",2014-06-30 00:00:00.000
88,"294148271","adventure-works\betsy0","/3/1/8/1/",4,"Production Technician - WC10",1966-12-17 00:00:00.000,"S","F",2009-12-18 00:00:00.000,False,99,69,True,"EBCDBA1C-6C1D-4D36-90F7-1893755C85E3",2014-06-30 00:00:00.000
90,"82638150","adventure-works\danielle0","/3/1/8/3/",4,"Production Technician - WC10",1986-09-07 00:00:00.000,"S","F",2010-02-20 00:00:00.000,False,97,68,True,"BB886159-1400-4264-B7C9-A3769BEB1274",2014-06-30 00:00:00.000
91,"390124815","adventure-works\kimberly0","/3/1/8/4/",4,"Production Technician - WC10",1986-09-13 00:00:00.000,"S","F",2010-01-12 00:00:00.000,False,95,67,True,"CE256B6C-1EEE-43ED-9969-7CAC480FF4D7",2014-06-30 00:00:00.000
96,"912141525","adventure-works\elizabeth0","/3/1/9/3/",4,"Production Technician - WC50",1990-01-25 00:00:00.000,"M","F",2009-03-02 00:00:00.000,False,5,22,True,"62A9F73F-6443-4F2F-B864-18186614BFB6",2014-06-30 00:00:00.000
104,"717889520","adventure-works\mary1","/3/1/10/2/",4,"Production Technician - WC10",1986-09-19 00:00:00.000,"M","F",2009-12-25 00:00:00.000,False,94,67,True,"6DC9F7D0-5664-4E4A-90F5-7AB85EBB02E6",2014-06-30 00:00:00.000
109,"113695504","adventure-works\alice0","/3/1/11/1/",4,"Production Technician - WC50",1978-01-26 00:00:00.000,"M","F",2008-12-07 00:00:00.000,False,95,67,True,"7E632B21-0D11-4BBA-8A68-8CAE14C20AE6",2014-06-30 00:00:00.000
113,"54759846","adventure-works\linda0","/3/1/11/5/",4,"Production Technician - WC50",1987-07-17 00:00:00.000,"M","F",2008-12-25 00:00:00.000,False,96,68,True,"FB84759C-B687-43B2-8727-125EFE0F5E13",2014-06-30 00:00:00.000
115,"563680513","adventure-works\angela0","/3/1/11/7/",4,"Production Technician - WC50",1991-05-31 00:00:00.000,"S","F",2009-01-20 00:00:00.000,False,92,66,True,"4958E1C3-C872-4222-954E-09D2060EA7EF",2014-06-30 00:00:00.000
120,"211789056","adventure-works\kitti0","/3/1/11/12/",4,"Production Technician - WC50",1987-06-06 00:00:00.000,"S","F",2009-03-04 00:00:00.000,False,89,64,True,"49A05524-FA34-45B1-95BC-489901DC5B50",2014-06-30 00:00:00.000
122,"586486572","adventure-works\susan0","/3/1/12/1/",4,"Stocker",1978-02-17 00:00:00.000,"S","F",2008-12-07 00:00:00.000,False,97,68,True,"923ECFD6-E202-429A-9141-6CB183531439",2014-06-30 00:00:00.000
124,"420776180","adventure-works\kim0","/3/1/12/3/",4,"Stocker",1984-04-30 00:00:00.000,"S","F",2008-12-26 00:00:00.000,False,98,69,True,"6150F197-7923-40D4-84F2-936207D468AB",2014-06-30 00:00:00.000
132,"1300049","adventure-works\nicole0","/3/1/13/5/",4,"Production Technician - WC40",1986-04-09 00:00:00.000,"M","F",2009-02-22 00:00:00.000,False,67,53,True,"15671E3B-016F-41FD-840B-5A9F7D776D9A",2014-06-30 00:00:00.000
137,"63761469","adventure-works\anibal0","/3/1/14/3/",4,"Production Technician - WC20",1974-09-05 00:00:00.000,"S","F",2009-02-23 00:00:00.000,False,8,24,True,"BC18A829-F0CE-4EAF-9785-2D84C86F925A",2014-06-30 00:00:00.000
138,"25011600","adventure-works\samantha0","/3/1/14/4/",4,"Production Technician - WC20",1987-11-22 00:00:00.000,"M","F",2009-02-04 00:00:00.000,False,7,23,True,"1629EDDD-D0AE-4CB9-A59C-3A175F7027E5",2014-06-30 00:00:00.000
142,"163347032","adventure-works\olinda0","/3/1/14/8/",4,"Production Technician - WC20",1970-04-04 00:00:00.000,"S","F",2010-03-04 00:00:00.000,False,3,21,True,"6456CEC3-9B1E-4EBC-9FD8-732B93363F65",2014-06-30 00:00:00.000
147,"604664374","adventure-works\sandra0","/3/1/15/2/",4,"Production Technician - WC30",1975-11-05 00:00:00.000,"M","F",2008-12-26 00:00:00.000,False,37,38,True,"F69F3FF9-E1E0-4419-A6BF-F705E1556160",2014-06-30 00:00:00.000
157,"812797414","adventure-works\linda1","/3/1/16/5/",4,"Production Technician - WC20",1977-10-05 00:00:00.000,"S","F",2009-02-03 00:00:00.000,False,12,26,True,"F963F913-449E-4EBB-BFDA-FC0C3010DB65",2014-06-30 00:00:00.000
158,"300946911","adventure-works\shelley0","/3/1/16/6/",4,"Production Technician - WC20",1986-12-08 00:00:00.000,"S","F",2009-03-07 00:00:00.000,False,14,27,True,"13942056-2930-4490-83CE-AF2386D5A5E7",2014-06-30 00:00:00.000
162,"514829225","adventure-works\laura0","/3/1/17/2/",4,"Production Technician - WC45",1980-12-25 00:00:00.000,"S","F",2009-01-03 00:00:00.000,False,75,57,True,"FCCD65BA-2702-4409-AE56-75AF1710AC78",2014-06-30 00:00:00.000
169,"351069889","adventure-works\susan1","/3/1/18/3/",4,"Production Technician - WC30",1983-04-02 00:00:00.000,"S","F",2008-12-14 00:00:00.000,False,31,35,True,"F73D75D5-B47B-46EE-AD11-7BF13DD6C55D",2014-06-30 00:00:00.000
183,"969985265","adventure-works\barbara0","/3/1/19/3/",4,"Production Technician - WC20",1979-07-02 00:00:00.000,"M","F",2009-01-22 00:00:00.000,False,17,28,True,"045C9CBB-3448-4599-9FA9-6C7A9F82F832",2014-06-30 00:00:00.000
187,"713403643","adventure-works\yvonne0","/3/1/20/1/",4,"Production Technician - WC45",1989-04-15 00:00:00.000,"M","F",2008-12-09 00:00:00.000,False,79,59,True,"83C6DABF-FD7D-4F5B-BB22-EB7EEBB9A772",2014-06-30 00:00:00.000
189,"187369436","adventure-works\janeth0","/3/1/20/3/",4,"Production Technician - WC45",1972-07-24 00:00:00.000,"S","F",2009-01-15 00:00:00.000,False,81,60,True,"8261B8CB-BC3F-4BCE-B364-86035D870263",2014-06-30 00:00:00.000
198,"19312190","adventure-works\lorraine0","/3/1/21/6/",4,"Production Technician - WC40",1988-11-26 00:00:00.000,"M","F",2009-01-04 00:00:00.000,False,49,44,True,"A63966B6-9AD6-40BC-AFD4-A83745879F4D",2014-06-30 00:00:00.000
199,"992874797","adventure-works\paula1","/3/1/21/7/",4,"Production Technician - WC40",1987-02-10 00:00:00.000,"M","F",2009-01-12 00:00:00.000,False,54,47,True,"5DD2BE46-204F-4AF3-91F5-5EF082F6D6A6",2014-06-30 00:00:00.000
209,"167554340","adventure-works\kathie0","/3/1/22/4/",4,"Production Technician - WC45",1990-11-01 00:00:00.000,"M","F",2009-01-27 00:00:00.000,False,87,63,True,"25FC84D7-E013-44B8-82CD-63CD4723AF81",2014-06-30 00:00:00.000
210,"20244403","adventure-works\belinda0","/3/1/22/5/",4,"Production Technician - WC45",1969-09-17 00:00:00.000,"S","F",2009-02-20 00:00:00.000,False,83,61,True,"F714B5EC-CA7C-4E6E-A812-2C5A119F4C30",2014-06-30 00:00:00.000
220,"260770918","adventure-works\karen0","/3/2/2/3/",4,"Document Control Assistant",1975-12-25 00:00:00.000,"M","F",2009-02-09 00:00:00.000,False,79,59,True,"8A41ED23-7AE2-4C15-AA5D-9496E721F848",2014-06-30 00:00:00.000
229,"879334904","adventure-works\lori1","/3/4/1/1/",4,"Janitor",1970-07-31 00:00:00.000,"M","F",2010-02-16 00:00:00.000,False,90,65,True,"929FE187-EE24-4F5F-AF2A-F96324F09423",2014-06-30 00:00:00.000
231,"153479919","adventure-works\jo1","/3/4/1/3/",4,"Janitor",1954-04-24 00:00:00.000,"M","F",2010-03-07 00:00:00.000,False,91,65,True,"39AF5CCA-9B52-41E5-B510-72901D2578F6",2014-06-30 00:00:00.000
253,"407505660","adventure-works\linda2","/4/3/1/3/",4,"Buyer",1970-11-30 00:00:00.000,"M","F",2009-12-17 00:00:00.000,False,56,48,True,"ED06F9F4-2123-4C44-89D7-E43E1E1ABC2F",2014-06-30 00:00:00.000
258,"785853949","adventure-works\erin0","/4/3/1/8/",4,"Buyer",1971-01-04 00:00:00.000,"S","F",2010-01-31 00:00:00.000,False,53,46,True,"B60712A9-50A5-4296-B892-69C4701834B0",2014-06-30 00:00:00.000
260,"437296311","adventure-works\annette0","/4/3/1/10/",4,"Purchasing Assistant",1978-01-29 00:00:00.000,"M","F",2010-12-06 00:00:00.000,False,50,45,True,"9E03395F-4D5D-4A53-880E-174BD8C1DB59",2014-06-30 00:00:00.000
8,"811994146","adventure-works\diane1","/1/1/4/1/",4,"Research and Development Engineer",1986-06-05 00:00:00.000,"S","F",2008-12-29 00:00:00.000,True,62,51,True,"31112635-663B-4018-B4A2-A685C0BF48A4",2014-06-30 00:00:00.000
9,"658797903","adventure-works\gigi0","/1/1/4/2/",4,"Research and Development Engineer",1979-01-21 00:00:00.000,"M","F",2009-01-16 00:00:00.000,True,63,51,True,"50B6CDC6-7570-47EF-9570-48A64B5F2ECF",2014-06-30 00:00:00.000
10,"879342154","adventure-works\michael6","/1/1/4/3/",4,"Research and Development Manager",1984-11-30 00:00:00.000,"M","M",2009-05-03 00:00:00.000,True,16,64,True,"EAA43680-5571-40CB-AB1A-3BF68F04459E",2014-06-30 00:00:00.000
4,"112457891","adventure-works\rob0","/1/1/1/",3,"Senior Tool Designer",1974-12-23 00:00:00.000,"S","M",2007-12-05 00:00:00.000,False,48,80,True,"59747955-87B8-443F-8ED4-F8AD3AFDF3A9",2014-06-30 00:00:00.000
5,"695256908","adventure-works\gail0","/1/1/2/",3,"Design Engineer",1952-09-27 00:00:00.000,"M","F",2008-01-06 00:00:00.000,True,5,22,True,"EC84AE09-F9B8-4A15-B4A9-6CCBAB919B08",2014-06-30 00:00:00.000
6,"998320692","adventure-works\jossef0","/1/1/3/",3,"Design Engineer",1959-03-11 00:00:00.000,"M","M",2008-01-24 00:00:00.000,True,6,23,True,"E39056F1-9CD5-478D-8945-14ACA7FBDCDD",2014-06-30 00:00:00.000
7,"134969118","adventure-works\dylan0","/1/1/4/",3,"Research and Development Manager",1987-02-24 00:00:00.000,"M","M",2009-02-08 00:00:00.000,True,61,50,True,"4F46DECA-EF01-41FD-9829-0ADAB368E431",2014-06-30 00:00:00.000
11,"974026903","adventure-works\ovidiu0","/1/1/5/",3,"Senior Tool Designer",1978-01-17 00:00:00.000,"S","M",2010-12-05 00:00:00.000,False,7,23,True,"F68C7C19-FAC1-438C-9BB7-AC33FCC341C3",2014-06-30 00:00:00.000
14,"42487730","adventure-works\michael8","/1/1/6/",3,"Senior Design Engineer",1979-06-16 00:00:00.000,"S","M",2010-12-30 00:00:00.000,True,3,21,True,"46286CA4-46DD-4DDB-9128-85B67E98D1A9",2014-06-30 00:00:00.000
15,"56920285","adventure-works\sharon0","/1/1/7/",3,"Design Engineer",1961-05-02 00:00:00.000,"M","F",2011-01-18 00:00:00.000,True,4,22,True,"54F2FDC0-87C4-4065-A7A8-9AC8EA624235",2014-06-30 00:00:00.000
27,"446466105","adventure-works\jo0","/3/1/1/",3,"Production Supervisor - WC60",1956-10-08 00:00:00.000,"S","F",2008-02-27 00:00:00.000,False,80,60,True,"83FFAAC6-B895-481F-B897-14F965D4DA47",2014-06-30 00:00:00.000
40,"309738752","adventure-works\jolynn0","/3/1/2/",3,"Production Supervisor - WC60",1956-01-16 00:00:00.000,"S","F",2007-12-26 00:00:00.000,False,82,61,True,"2CC71B96-F421-485E-9832-8723337749BB",2014-06-30 00:00:00.000
47,"33237992","adventure-works\andrew0","/3/1/3/",3,"Production Supervisor - WC10",1988-09-06 00:00:00.000,"S","M",2009-02-22 00:00:00.000,False,65,52,True,"08365B05-C143-4260-A93C-6B69418B1946",2014-06-30 00:00:00.000
55,"233069302","adventure-works\taylor0","/3/1/4/",3,"Production Supervisor - WC50",1956-04-01 00:00:00.000,"M","M",2008-02-08 00:00:00.000,False,79,59,True,"28F7EF89-2793-4989-B67D-25046543C1E3",2014-06-30 00:00:00.000
62,"494170342","adventure-works\john0","/3/1/5/",3,"Production Supervisor - WC60",1956-08-07 00:00:00.000,"M","M",2008-03-17 00:00:00.000,False,81,60,True,"D4ED1F78-7C28-479B-BFEF-A73228BA2AAA",2014-06-30 00:00:00.000
71,"578935259","adventure-works\michael3","/3/1/6/",3,"Production Supervisor - WC30",1989-01-29 00:00:00.000,"S","M",2009-02-15 00:00:00.000,False,70,55,True,"1AD772D7-7B4A-4A7B-8676-49DD7608CB94",2014-06-30 00:00:00.000
78,"370989364","adventure-works\reuben0","/3/1/7/",3,"Production Supervisor - WC40",1987-08-27 00:00:00.000,"M","M",2008-12-15 00:00:00.000,False,72,56,True,"71EEE2A6-B9B3-4BF4-8949-01239DF7C901",2014-06-30 00:00:00.000
87,"7201901","adventure-works\cristian0","/3/1/8/",3,"Production Supervisor - WC10",1984-04-11 00:00:00.000,"M","M",2008-12-22 00:00:00.000,False,67,53,True,"5BE16416-8570-417D-9E54-047DB468B5E9",2014-06-30 00:00:00.000
93,"778552911","adventure-works\kok-ho0","/3/1/9/",3,"Production Supervisor - WC50",1980-04-28 00:00:00.000,"S","M",2008-12-27 00:00:00.000,False,78,59,True,"57FB2C0F-B105-49F0-967A-88F3D743CB3F",2014-06-30 00:00:00.000
102,"360868122","adventure-works\zheng0","/3/1/10/",3,"Production Supervisor - WC10",1983-10-26 00:00:00.000,"S","M",2008-12-03 00:00:00.000,False,66,53,True,"C75F2740-ACE3-4EBF-91C5-7AB352E1095F",2014-06-30 00:00:00.000
108,"630184120","adventure-works\jinghao0","/3/1/11/",3,"Production Supervisor - WC50",1989-02-05 00:00:00.000,"S","M",2008-12-08 00:00:00.000,False,77,58,True,"2BCA07D3-F2AC-4406-904F-E09156F3EB3E",2014-06-30 00:00:00.000
121,"521265716","adventure-works\pilar0","/3/1/12/",3,"Shipping and Receiving Supervisor",1972-09-09 00:00:00.000,"S","M",2009-01-02 00:00:00.000,True,93,66,True,"01BCCE22-D63A-4C3F-9BA8-D3D5A4C3BD52",2014-06-30 00:00:00.000
127,"750905084","adventure-works\david4","/3/1/13/",3,"Production Supervisor - WC40",1983-07-02 00:00:00.000,"S","M",2009-01-03 00:00:00.000,False,73,56,True,"516538E8-115B-44F4-AA7B-E6C1D9F8ADFC",2014-06-30 00:00:00.000
134,"45615666","adventure-works\eric0","/3/1/14/",3,"Production Supervisor - WC20",1985-01-19 00:00:00.000,"M","M",2009-01-14 00:00:00.000,False,40,40,True,"2ABCF39B-88D7-49FA-820A-83D223322BA5",2014-06-30 00:00:00.000
145,"386315192","adventure-works\cynthia0","/3/1/15/",3,"Production Supervisor - WC30",1981-08-18 00:00:00.000,"S","F",2009-01-27 00:00:00.000,False,69,54,True,"F9E1DC46-0D03-4A8A-B693-1A964BC13E6C",2014-06-30 00:00:00.000
152,"319472946","adventure-works\yuhong0","/3/1/16/",3,"Production Supervisor - WC20",1977-04-06 00:00:00.000,"M","M",2009-02-01 00:00:00.000,False,41,40,True,"F1A684F4-02DB-4B22-8977-6D8D3A21100E",2014-06-30 00:00:00.000
160,"712885347","adventure-works\jeff0","/3/1/17/",3,"Production Supervisor - WC45",1977-01-15 00:00:00.000,"M","M",2009-01-21 00:00:00.000,False,74,57,True,"7C7D459E-1F49-427D-9BD5-DE31880C85DC",2014-06-30 00:00:00.000
166,"60114406","adventure-works\jack0","/3/1/18/",3,"Production Supervisor - WC30",1983-06-22 00:00:00.000,"S","M",2009-02-21 00:00:00.000,False,68,54,True,"69A47230-70EE-48FD-AC15-C39F3712FF14",2014-06-30 00:00:00.000
180,"862951447","adventure-works\katie0","/3/1/19/",3,"Production Supervisor - WC20",1984-11-18 00:00:00.000,"S","F",2009-02-20 00:00:00.000,False,42,41,True,"5BE8B211-CBE5-45D8-84FD-23F36A881473",2014-06-30 00:00:00.000
186,"551834634","adventure-works\shane0","/3/1/20/",3,"Production Supervisor - WC45",1990-05-24 00:00:00.000,"S","M",2009-02-08 00:00:00.000,False,75,57,True,"2625C358-672A-4000-AD67-B8CD3F318285",2014-06-30 00:00:00.000
